user_id,movie_id,rating,date
39,8738,6,2024-09-20 20:08:58.467275
603,4562,10,2024-08-24 20:09:27.367021
22,5866,8,2024-10-17 20:09:33.784030
711,4320,5,2024-10-13 20:08:08.385869
101,7224,9,2024-09-20 20:09:22.417561
452,83,9,2024-02-20 20:09:06.333832
93,7131,5,2024-10-14 20:07:22.001582
265,7506,5,2024-05-24 20:07:26.468135
987,6623,6,2024-10-14 20:10:36.550377
204,5471,6,2024-08-20 20:10:34.182993
818,1585,3,2024-10-18 20:09:47.582212
477,7676,4,2024-10-17 20:10:34.600706
493,6816,4,2024-08-25 20:10:28.148228
175,7969,8,2024-08-26 20:09:28.499620
702,8397,9,2024-09-10 20:10:09.670244
529,5837,7,2024-09-23 20:09:22.595572
334,5400,8,2024-09-26 20:09:12.235426
594,8484,1,2024-06-05 20:10:03.636147
6,4179,6,2024-05-19 20:08:04.418444
751,8147,4,2024-10-16 20:08:47.218607
507,2007,4,2024-10-02 20:08:15.440262
858,8815,7,2024-10-15 20:07:07.135264
665,7556,8,2024-10-06 20:09:42.831637
138,7842,7,2024-06-19 20:07:26.771225
57,2513,10,2024-07-13 20:06:43.150582
233,2297,9,2024-10-20 20:06:43.400097
893,505,8,2024-10-20 20:08:59.616845
751,3839,5,2024-10-01 20:10:23.648914
326,3590,10,2024-08-22 20:06:30.034026
340,1565,6,2024-07-02 20:09:43.469636
259,7428,2,2024-09-23 20:08:47.541960
114,1724,4,2024-10-19 20:08:42.317350
26,1927,3,2024-10-18 20:08:02.600124
250,729,3,2024-10-17 20:06:43.827616
987,2548,9,2024-09-17 20:07:48.502321
356,9079,5,2024-06-29 20:08:17.621625
998,446,1,2024-09-09 20:08:33.402619
641,4171,7,2024-07-19 20:07:18.250775
96,7417,10,2024-07-11 20:06:40.516813
771,6785,8,2024-06-03 20:08:07.569392
64,8420,7,2024-10-08 20:08:51.099914
775,6280,9,2024-09-09 20:06:54.733605
176,2432,3,2024-09-01 20:06:39.083343
298,7911,6,2024-10-16 20:10:11.717856
827,2054,6,2024-07-21 20:07:32.916122
603,4531,8,2024-10-11 20:07:50.784154
297,9042,3,2024-10-20 20:07:59.402052
517,6429,7,2024-10-08 20:08:37.621376
137,5770,7,2024-07-29 20:08:04.069017
49,4085,10,2024-09-22 20:10:08.308571
362,7702,6,2024-10-09 20:07:17.585889
921,7100,6,2024-07-23 20:07:13.973352
216,2160,10,2024-10-08 20:07:11.900163
605,2106,8,2024-08-21 20:08:37.952077
148,5284,7,2024-09-13 20:10:32.918963
395,4614,5,2024-10-04 20:10:39.467431
877,1548,6,2024-10-20 20:07:36.384907
615,338,10,2024-10-08 20:06:41.233418
231,573,4,2024-09-04 20:10:15.683416
811,1541,8,2024-08-08 20:06:53.350305
253,6238,9,2024-06-09 20:07:11.341344
751,4541,2,2024-08-26 20:10:11.635300
498,7971,9,2024-08-26 20:06:48.199969
839,6562,6,2024-10-12 20:08:40.319870
732,1921,9,2024-10-20 20:08:42.008912
355,5943,5,2024-10-09 20:08:56.720082
246,4322,9,2024-10-17 20:10:02.232171
910,411,8,2024-10-18 20:08:51.201134
294,557,10,2024-10-12 20:10:18.566407
489,8983,10,2024-08-15 20:10:14.248893
121,8794,7,2024-08-27 20:09:35.468658
728,4711,7,2024-10-13 20:08:44.836147
362,6566,6,2024-08-18 20:07:54.701834
78,126,9,2024-03-08 20:09:20.536064
645,2066,6,2024-06-20 20:09:26.702549
131,8448,8,2024-10-12 20:06:41.250113
671,1063,4,2024-10-16 20:09:04.919985
537,1531,6,2024-10-03 20:07:06.883073
695,4958,8,2024-09-20 20:06:40.400075
331,781,2,2024-08-12 20:10:36.583566
175,2627,7,2024-08-02 20:09:32.150451
388,7784,4,2024-10-02 20:10:18.398780
213,1089,7,2024-10-19 20:08:33.186239
117,6264,8,2024-10-09 20:09:35.133935
939,3702,10,2024-10-20 20:10:01.050224
539,3927,8,2024-09-24 20:07:36.159991
859,8044,9,2024-10-10 20:07:10.149842
325,8963,10,2024-06-07 20:06:57.349810
592,5472,6,2024-09-09 20:09:54.666701
63,5647,7,2024-10-08 20:10:24.835256
757,2296,6,2024-07-15 20:07:08.440820
676,6909,10,2024-09-06 20:09:47.620682
716,4963,8,2024-10-19 20:08:14.199630
921,6946,9,2024-07-14 20:08:35.984575
451,7483,9,2024-08-28 20:09:35.716459
672,5413,4,2024-08-07 20:08:54.567248
462,8140,5,2024-08-19 20:06:47.583420
286,3291,10,2024-09-26 20:06:50.667913
859,8885,6,2024-06-05 20:07:29.470285
221,4077,7,2024-10-18 20:07:58.701243
487,7866,10,2024-10-15 20:10:39.999293
241,488,7,2024-10-16 20:06:54.449942
137,5656,10,2024-10-18 20:08:36.635547
222,6509,1,2024-09-18 20:08:18.600038
694,8961,8,2024-10-09 20:10:34.948797
168,1591,9,2024-08-02 20:06:49.033335
556,8349,10,2024-09-10 20:07:51.969151
26,5253,7,2024-10-06 20:07:15.886387
334,4594,3,2024-10-11 20:10:38.101880
117,1401,5,2024-08-07 20:09:45.468044
13,4303,7,2024-09-16 20:10:35.248972
149,5333,5,2024-09-12 20:06:33.468552
231,4816,9,2024-10-19 20:06:57.716952
353,3500,5,2024-08-31 20:08:31.918744
911,9325,5,2024-06-02 20:06:47.783772
865,8353,10,2024-02-13 20:09:31.666873
397,8118,5,2024-10-10 20:07:45.187682
125,8050,2,2024-10-14 20:09:37.484584
20,1683,10,2024-08-12 20:10:36.836508
665,247,6,2024-10-19 20:08:56.701397
32,8662,9,2024-09-01 20:08:43.939819
981,2901,6,2024-10-14 20:07:48.670489
837,7819,9,2024-07-01 20:09:15.985314
969,797,3,2024-07-27 20:07:04.816518
991,1709,5,2024-10-16 20:08:40.620029
897,2481,5,2024-09-23 20:10:25.783521
370,597,3,2024-10-13 20:07:04.334872
621,4396,9,2024-08-17 20:07:06.550248
467,4685,7,2024-10-16 20:09:43.951803
912,2396,5,2024-09-16 20:08:35.851011
740,2658,10,2024-08-20 20:06:58.084944
954,5479,10,2024-05-06 20:06:38.566719
308,676,7,2024-09-15 20:06:47.719023
805,1221,8,2024-09-24 20:08:46.269580
897,3573,6,2024-10-16 20:07:30.122425
792,1708,9,2024-04-20 20:06:59.984989
660,225,9,2024-09-26 20:07:55.567898
777,2662,7,2024-10-20 20:10:32.883391
78,6634,10,2024-10-04 20:10:08.434972
116,1992,8,2024-10-14 20:06:46.916626
982,4285,10,2024-04-13 20:09:27.985040
594,9284,10,2024-06-19 20:10:24.735059
775,7315,6,2024-08-24 20:10:39.021639
288,1428,6,2024-10-16 20:07:27.736237
181,2963,10,2024-08-30 20:07:06.518213
78,8892,6,2024-09-16 20:08:51.217828
271,8775,3,2024-08-28 20:09:13.300031
537,8434,10,2024-06-14 20:08:36.749377
176,3396,10,2024-10-19 20:09:13.101192
615,8026,5,2024-10-19 20:07:38.533825
594,699,7,2024-06-20 20:07:15.185252
473,6698,4,2024-10-17 20:08:46.473864
355,653,10,2024-10-14 20:06:53.933706
899,520,9,2024-10-19 20:07:48.720889
498,4804,3,2024-10-01 20:06:55.267066
88,5119,10,2024-10-19 20:06:57.766941
859,8384,2,2024-09-24 20:07:37.252372
838,6271,10,2024-10-05 20:07:53.684992
172,5565,8,2024-09-13 20:09:29.070099
731,9406,10,2024-10-09 20:06:48.885091
958,7218,7,2024-10-18 20:08:12.887742
751,6436,6,2024-07-01 20:06:57.950284
911,3366,1,2024-10-02 20:07:38.449426
69,5409,8,2024-09-10 20:09:22.835040
979,2016,10,2024-10-15 20:10:07.899840
685,3547,10,2024-07-07 20:06:49.302877
256,6969,3,2024-10-13 20:09:46.966708
381,4389,2,2024-08-13 20:07:58.849394
714,6335,8,2024-08-20 20:08:56.055622
711,5794,10,2024-10-15 20:07:50.402162
256,8568,10,2024-04-30 20:09:01.402046
716,5421,10,2024-08-28 20:09:24.273260
554,2593,7,2024-08-23 20:07:45.285913
498,4873,4,2024-09-02 20:07:39.120067
993,6942,3,2024-07-26 20:09:08.350754
44,116,6,2024-10-04 20:07:50.885016
22,9403,9,2024-09-04 20:07:22.934004
592,9127,5,2024-09-14 20:09:30.549488
585,7184,5,2024-05-29 20:10:21.633180
920,3904,7,2024-10-12 20:10:16.719309
686,1791,3,2024-06-09 20:10:24.085244
233,3341,9,2024-08-01 20:07:00.283125
731,3660,8,2024-07-19 20:10:35.365455
239,1640,1,2024-09-09 20:08:13.803922
78,8934,2,2024-05-25 20:06:32.400081
528,3752,9,2024-08-22 20:08:35.767768
987,4702,10,2024-10-20 20:10:29.501773
615,2994,9,2024-07-21 20:07:44.102923
968,812,6,2024-08-24 20:09:53.954327
937,7543,10,2024-09-06 20:10:29.366684
989,1877,6,2024-10-19 20:08:09.920504
510,3857,9,2024-09-03 20:09:41.068261
606,2268,5,2024-09-20 20:09:29.385866
431,4,8,2024-09-09 20:06:43.750425
65,4896,10,2024-10-19 20:09:40.651457
731,292,10,2024-05-20 20:06:31.516826
981,7921,1,2024-07-17 20:08:33.369053
792,1679,10,2024-06-21 20:08:36.733753
842,4528,10,2024-10-17 20:08:19.034557
964,155,8,2024-10-18 20:08:05.121469
594,7893,10,2024-08-05 20:06:49.999793
582,2477,7,2024-10-01 20:07:58.685277
657,4504,7,2024-09-22 20:07:52.836385
315,8181,7,2024-08-29 20:07:23.468429
770,1447,3,2024-10-19 20:07:25.804426
377,4632,7,2024-09-15 20:08:55.916850
278,199,10,2024-10-20 20:08:58.953553
256,1997,7,2024-06-16 20:09:45.468044
293,3846,10,2024-07-24 20:07:44.370634
858,31,8,2024-10-08 20:08:59.735333
604,7485,10,2024-09-16 20:09:57.350663
554,5699,8,2024-08-18 20:10:02.583939
437,7688,8,2024-10-16 20:09:19.817534
607,2370,7,2024-07-29 20:07:42.635398
322,6154,8,2024-10-20 20:06:39.383392
355,3799,5,2024-09-15 20:07:21.985940
197,6228,10,2024-06-27 20:07:03.450406
211,8412,3,2024-10-17 20:07:06.983085
970,7955,1,2024-10-15 20:07:33.821539
179,3145,10,2024-10-20 20:09:08.186264
859,8303,8,2024-09-22 20:06:40.620802
308,7333,1,2024-09-20 20:08:34.367553
95,4353,7,2024-09-18 20:09:20.134275
333,1971,8,2024-10-19 20:06:32.583299
387,9181,10,2024-09-06 20:10:03.016830
659,3957,8,2024-10-13 20:09:56.050837
657,7148,7,2024-10-09 20:10:08.735778
223,6153,8,2024-09-19 20:06:31.385255
334,6079,1,2024-10-02 20:07:05.416474
877,7720,10,2024-04-29 20:07:46.002136
772,3667,10,2024-09-29 20:06:41.049880
859,4309,7,2024-09-30 20:06:45.435314
631,2593,6,2024-10-18 20:07:13.990873
729,973,10,2024-03-14 20:07:35.406064
920,2032,9,2024-10-09 20:07:20.103297
694,5408,8,2024-08-06 20:09:39.985452
696,7492,8,2024-08-12 20:08:34.767503
478,7649,6,2024-08-12 20:09:42.435011
415,2644,10,2024-08-06 20:09:08.567765
249,4205,6,2024-09-15 20:10:13.175186
997,295,7,2024-09-01 20:10:13.969529
176,633,6,2024-09-18 20:06:50.316577
694,3064,10,2024-07-17 20:10:14.582306
978,4128,9,2024-10-18 20:10:19.032348
246,1714,5,2024-08-31 20:09:55.905803
40,2208,3,2024-05-13 20:08:20.737738
48,2811,10,2024-10-01 20:08:42.417347
973,592,4,2024-06-06 20:07:26.188754
220,8607,10,2024-06-29 20:08:41.868327
847,2438,9,2024-10-18 20:06:43.234788
805,2216,5,2024-10-11 20:09:56.820470
292,3535,4,2024-10-17 20:06:43.583188
9,6554,7,2024-10-18 20:08:10.437949
575,4130,7,2024-10-05 20:07:05.685531
6,1362,9,2024-08-31 20:08:09.955240
897,8506,7,2024-10-07 20:06:31.468475
381,1014,8,2024-10-17 20:08:56.219869
137,6160,9,2024-09-23 20:08:14.766040
804,4678,9,2024-10-01 20:10:37.219971
493,4279,8,2024-10-12 20:10:05.921218
4,5943,8,2024-08-03 20:10:17.399326
313,7097,10,2024-09-08 20:09:57.886451
757,3573,4,2024-10-14 20:10:25.720812
711,5678,10,2024-10-19 20:08:07.284629
970,5016,5,2024-06-09 20:09:16.267654
583,435,3,2024-09-26 20:08:05.120461
297,2194,7,2024-10-20 20:07:49.722181
153,4168,5,2024-10-14 20:10:02.866593
738,956,5,2024-08-17 20:08:21.771578
657,2768,2,2024-10-05 20:06:54.849836
578,3681,10,2024-10-05 20:06:59.883284
751,2658,7,2024-10-08 20:06:50.250301
26,7908,6,2024-09-10 20:09:39.433638
839,4921,9,2024-10-18 20:08:27.634354
268,565,10,2024-04-28 20:06:51.550060
500,7645,8,2024-10-17 20:10:14.597890
634,933,6,2024-09-28 20:10:24.650457
639,7940,5,2024-10-02 20:10:27.518842
355,3623,10,2024-10-20 20:07:00.416411
481,4456,7,2024-09-22 20:10:03.786078
217,7013,5,2024-10-15 20:08:44.585747
318,4873,1,2024-10-04 20:10:15.116762
485,6409,9,2024-07-20 20:09:08.935873
340,5458,8,2024-10-20 20:10:13.219104
29,1599,1,2024-09-17 20:08:41.284489
231,9072,1,2024-08-26 20:08:16.620272
777,6543,10,2024-10-06 20:08:06.105378
686,4962,8,2024-09-26 20:06:40.016781
208,3016,2,2024-09-25 20:08:07.118854
430,3205,9,2024-06-27 20:09:08.820054
635,4497,3,2024-10-20 20:09:27.718546
150,2089,10,2024-10-05 20:10:04.800726
801,5967,3,2024-09-15 20:09:05.003386
127,3888,10,2024-08-01 20:07:15.299183
674,196,5,2024-10-01 20:06:56.500008
899,3541,10,2024-08-24 20:06:32.205550
473,9005,6,2024-09-17 20:08:26.616522
665,818,7,2024-10-05 20:10:12.182787
96,3655,6,2024-08-13 20:08:32.120210
951,4036,3,2024-10-14 20:09:01.586886
414,1948,7,2024-10-17 20:09:20.900160
407,3166,5,2024-08-28 20:10:37.467693
767,9226,8,2024-10-06 20:10:10.205539
302,3812,10,2024-06-04 20:06:55.916555
179,5455,6,2024-10-06 20:08:42.971250
241,1870,7,2024-10-17 20:08:17.084699
809,6854,7,2024-09-26 20:06:42.833319
308,5416,10,2024-10-13 20:06:38.936641
775,5028,6,2024-09-19 20:08:19.920042
376,8588,9,2024-07-20 20:10:12.984850
775,5687,5,2024-05-18 20:08:08.103898
657,962,5,2024-09-29 20:08:24.086300
884,9068,7,2024-09-13 20:08:54.900605
52,3490,3,2024-05-17 20:10:00.317213
66,8301,5,2024-01-07 20:07:58.955926
779,5048,9,2024-09-24 20:07:34.404806
213,2786,7,2024-09-30 20:08:13.182701
749,619,3,2024-08-26 20:06:59.049708
662,1218,7,2024-10-10 20:07:11.971305
570,7755,2,2024-07-23 20:10:36.419423
717,3375,8,2024-06-02 20:09:45.219991
623,1134,8,2024-08-15 20:08:40.250955
620,7723,5,2024-10-12 20:10:01.435075
292,5817,4,2024-05-31 20:08:15.903007
768,4029,7,2024-09-24 20:10:22.402338
783,8079,10,2024-10-09 20:07:20.300217
997,4413,9,2024-09-27 20:06:40.717215
619,7851,10,2024-10-19 20:09:49.483974
340,4729,3,2024-08-23 20:09:12.800993
475,3257,2,2024-10-02 20:07:10.132336
82,1435,9,2024-10-14 20:09:57.200941
980,2962,9,2024-10-18 20:08:20.570247
48,2753,5,2024-09-19 20:10:18.632005
592,4853,8,2024-08-03 20:10:13.701827
371,745,3,2024-09-28 20:06:49.935326
64,2427,10,2024-09-21 20:09:17.585728
812,6181,7,2024-10-18 20:09:26.883864
646,3853,10,2024-04-15 20:07:02.716766
179,7566,4,2024-10-04 20:06:40.367236
674,2655,5,2024-07-29 20:07:48.133071
192,986,5,2024-10-16 20:06:47.551784
116,5155,9,2024-09-29 20:09:35.536278
637,2914,10,2024-10-17 20:08:32.584495
475,7978,5,2024-08-14 20:10:38.816267
64,3662,5,2024-10-20 20:08:14.049591
564,2505,3,2024-07-04 20:07:42.053051
895,9347,4,2024-09-28 20:09:32.219426
425,2635,10,2024-05-16 20:08:28.752190
313,3225,4,2024-10-01 20:08:05.837722
365,9227,3,2024-07-12 20:09:37.769603
265,2480,5,2024-08-14 20:06:38.719732
674,2054,10,2024-10-18 20:07:03.701623
343,47,9,2024-10-18 20:06:58.166857
153,9174,9,2024-06-22 20:10:00.401887
405,9100,8,2024-10-01 20:07:00.383171
291,5629,1,2024-10-20 20:07:12.387882
529,2945,7,2024-06-01 20:07:35.569240
239,3015,9,2024-09-29 20:06:47.467057
997,7333,3,2024-10-10 20:09:13.320875
763,3396,6,2024-05-16 20:10:31.001873
28,2132,5,2024-08-19 20:06:35.217139
897,6454,4,2024-07-22 20:06:33.500041
387,3386,10,2024-06-26 20:09:57.401425
42,5807,5,2024-07-31 20:07:05.283121
238,4471,4,2024-09-28 20:08:17.552222
417,4704,8,2024-10-14 20:07:07.170024
223,6382,6,2024-03-27 20:07:46.686779
22,8712,8,2024-09-13 20:07:47.302629
608,3419,9,2024-10-16 20:08:22.567620
51,6344,9,2024-10-07 20:09:56.950151
175,7618,7,2024-10-09 20:10:16.519310
182,3687,10,2024-10-08 20:10:06.336856
217,9123,10,2024-08-22 20:08:23.267600
63,5889,3,2024-10-08 20:08:17.454765
746,4036,9,2024-09-25 20:07:24.218792
246,8463,5,2024-10-20 20:07:32.586627
985,6678,6,2024-07-04 20:08:25.286921
102,381,9,2024-08-14 20:06:45.550119
200,2259,5,2024-09-05 20:09:29.321135
387,5293,3,2024-10-08 20:09:23.333941
241,2708,8,2024-10-10 20:09:10.817255
231,3056,8,2024-10-04 20:08:41.284489
333,3293,7,2024-09-22 20:10:12.819645
370,117,8,2024-10-03 20:07:33.337376
604,5546,10,2024-10-07 20:07:06.283223
362,1701,8,2024-08-27 20:10:02.750222
492,4859,6,2024-10-19 20:07:24.620974
241,8889,7,2024-10-18 20:10:06.616918
125,2942,4,2024-10-14 20:07:06.266552
93,192,1,2024-09-10 20:06:31.500066
54,8318,5,2024-10-06 20:07:11.607643
699,7264,9,2024-08-25 20:07:30.485779
117,9168,7,2024-03-17 20:08:59.001348
49,8041,3,2024-10-05 20:08:46.883060
646,3653,6,2024-03-24 20:08:35.668738
428,5500,9,2024-09-26 20:08:00.219571
431,637,8,2024-10-15 20:10:36.735867
756,2737,8,2024-03-08 20:08:19.869841
63,9220,7,2024-09-21 20:08:58.969563
325,7134,5,2024-10-18 20:07:52.120313
701,6532,9,2024-08-04 20:08:38.666416
529,6412,8,2024-07-05 20:09:58.499042
430,8904,9,2024-09-27 20:06:57.000058
451,2689,5,2024-10-19 20:06:50.883245
738,3496,10,2024-10-19 20:10:08.768971
989,2549,10,2024-07-26 20:08:07.270072
778,4115,7,2024-09-22 20:09:46.649131
738,2671,5,2024-10-15 20:09:04.700843
739,460,6,2024-08-25 20:08:10.986844
809,6846,7,2024-06-18 20:09:02.667134
772,4272,6,2024-10-08 20:10:03.183603
406,4123,9,2024-08-07 20:08:40.552420
153,7230,4,2024-05-23 20:09:50.582295
457,6695,9,2024-10-08 20:06:57.833238
996,5708,5,2024-10-20 20:09:04.835755
11,4520,9,2024-10-05 20:06:49.116595
183,5298,10,2024-10-10 20:08:54.851046
655,9389,8,2024-10-19 20:10:21.250722
397,7678,7,2024-09-14 20:08:51.167907
686,4233,6,2024-07-02 20:08:56.885024
845,2671,8,2024-09-27 20:08:56.219869
333,5527,10,2024-10-20 20:07:44.102923
775,2459,10,2024-10-11 20:08:07.468935
755,3604,9,2024-10-18 20:07:48.420931
728,1802,3,2024-08-02 20:06:44.866736
377,6674,1,2024-06-28 20:07:38.153587
313,8452,1,2024-09-10 20:08:24.786769
362,8554,6,2024-07-27 20:06:56.768614
116,2569,8,2024-10-18 20:08:34.238059
182,1263,8,2024-09-20 20:07:54.516976
706,743,9,2024-09-30 20:06:32.383795
811,5522,3,2024-10-01 20:08:45.342933
707,2600,5,2024-08-01 20:09:19.017062
829,7579,6,2024-10-06 20:07:40.036211
475,7402,6,2024-08-22 20:08:47.666433
342,3613,6,2024-09-15 20:06:30.583577
871,617,9,2024-10-19 20:06:34.601903
488,7214,4,2024-08-14 20:08:11.766017
47,7180,8,2024-10-13 20:06:58.899904
660,6877,9,2024-08-19 20:08:07.952217
793,3201,3,2024-10-04 20:06:30.800064
767,4605,5,2024-09-29 20:10:09.883822
695,583,8,2024-07-10 20:07:39.768105
921,518,9,2024-08-28 20:08:09.170697
775,1252,7,2024-10-18 20:10:19.335187
246,4349,8,2024-10-12 20:07:12.454817
445,6176,3,2024-09-12 20:10:26.600318
648,3800,9,2024-07-20 20:10:16.365632
451,6311,5,2024-10-16 20:08:04.446977
173,3182,8,2024-08-15 20:06:58.749926
117,5534,2,2024-07-27 20:09:23.817492
591,2794,8,2024-05-08 20:07:52.084859
987,7470,8,2024-06-26 20:10:29.767936
59,2948,6,2024-08-24 20:08:15.737533
880,1468,2,2024-10-12 20:09:59.767985
384,8345,4,2024-08-27 20:10:23.305288
871,9014,5,2024-10-04 20:10:17.949784
345,9366,8,2024-09-18 20:07:36.718894
777,5971,10,2024-10-03 20:08:21.554135
116,8721,10,2024-09-15 20:09:47.435499
84,242,6,2024-06-11 20:08:08.070249
387,5121,7,2024-10-20 20:09:25.851650
475,3467,7,2024-06-02 20:09:26.118225
246,4189,9,2024-10-10 20:07:43.967986
234,1421,7,2024-10-11 20:07:45.151303
555,4433,9,2024-10-20 20:09:52.498215
564,613,10,2024-07-21 20:07:04.283574
496,5617,10,2024-04-20 20:10:15.399948
853,9307,8,2024-07-13 20:09:27.467404
443,3794,10,2024-10-01 20:06:48.600000
964,5669,3,2024-06-18 20:06:46.135312
842,8626,8,2024-08-30 20:07:00.532962
136,2911,8,2024-10-20 20:10:16.334525
130,5354,4,2024-10-11 20:07:16.754383
141,9250,7,2024-09-19 20:08:01.350063
977,2311,1,2024-10-14 20:06:56.633202
805,650,3,2024-08-31 20:07:12.687820
739,4422,9,2024-10-09 20:10:38.748934
397,8524,8,2024-08-27 20:10:27.867825
373,4319,9,2024-09-24 20:07:18.685502
498,5262,8,2024-10-16 20:07:45.485169
732,5893,4,2024-09-18 20:09:21.468722
686,7028,8,2024-10-17 20:08:36.101144
989,244,7,2024-07-12 20:07:29.392914
665,7532,7,2024-08-06 20:10:16.067738
413,4335,10,2024-10-18 20:08:06.567932
842,4975,8,2024-07-21 20:09:39.083648
20,8627,9,2024-07-21 20:06:42.866799
291,9422,10,2024-10-08 20:07:59.050248
334,7436,6,2024-10-20 20:06:58.166857
213,3016,10,2024-10-16 20:06:53.752217
150,9398,8,2024-06-21 20:07:16.044674
355,4331,8,2024-08-25 20:08:25.521262
537,8317,9,2024-10-16 20:07:51.853044
107,5180,7,2024-08-15 20:07:54.267723
308,7507,3,2024-10-17 20:06:47.719023
475,202,2,2024-08-07 20:08:44.770019
221,1682,10,2024-10-07 20:08:00.035889
810,6959,7,2024-07-20 20:06:48.600000
476,8196,3,2024-09-07 20:09:35.033836
383,3733,10,2024-10-10 20:10:29.320117
757,7472,7,2024-10-12 20:07:00.516423
921,2592,10,2024-10-19 20:08:28.920115
842,3889,10,2024-10-18 20:07:21.154961
555,5167,9,2024-08-10 20:08:50.045319
553,176,8,2024-10-20 20:07:12.988325
631,9253,4,2024-09-04 20:07:59.303038
692,3880,9,2024-09-04 20:07:05.468341
384,5756,10,2024-04-25 20:07:15.835082
987,8926,7,2024-07-30 20:10:41.817290
64,3368,3,2024-08-01 20:08:33.497472
184,6959,10,2024-09-12 20:08:35.286232
387,6019,8,2024-09-17 20:08:54.717384
49,4637,5,2024-08-29 20:08:21.352134
617,561,5,2024-06-12 20:08:11.418404
45,8249,3,2024-10-15 20:09:19.750760
340,3103,10,2024-10-12 20:08:11.682754
871,2892,3,2024-10-14 20:06:31.550130
738,2412,7,2024-02-24 20:09:41.468199
204,898,10,2024-07-14 20:06:38.599983
742,2063,10,2024-09-10 20:08:36.785950
982,8674,8,2024-05-31 20:06:45.119509
641,3888,1,2024-09-06 20:08:36.936609
251,3021,4,2024-10-20 20:10:41.119098
216,9392,9,2024-10-20 20:08:01.471757
148,4534,1,2024-08-26 20:06:31.566875
493,3411,1,2024-10-14 20:09:38.086233
488,7324,2,2024-07-11 20:10:24.634781
475,7843,9,2024-08-20 20:08:23.485553
473,4934,9,2024-04-19 20:07:14.818399
377,2474,8,2024-10-01 20:10:00.101358
59,1971,10,2024-06-29 20:07:02.300155
131,6035,10,2024-09-20 20:10:20.033306
185,8529,10,2024-10-08 20:10:34.881986
674,3057,9,2024-07-06 20:06:44.249920
233,2248,9,2024-10-17 20:07:11.933395
667,6894,3,2024-08-12 20:06:44.315756
777,1,10,2024-10-20 20:06:38.067281
408,7715,7,2024-10-14 20:10:19.350826
843,3671,7,2024-10-12 20:09:04.216802
845,7225,9,2024-09-08 20:06:46.985904
529,6873,7,2024-10-20 20:09:51.668107
512,1471,10,2024-10-20 20:09:10.433786
122,8674,6,2024-10-18 20:08:38.521672
784,6711,8,2024-09-20 20:10:17.000630
904,627,6,2024-10-16 20:10:08.334985
192,8599,8,2024-09-06 20:08:22.153352
781,2058,8,2024-06-22 20:09:19.049449
185,6685,10,2024-10-04 20:09:51.068940
385,8614,5,2024-10-06 20:10:14.616462
326,5571,8,2024-10-20 20:09:52.367996
370,8540,9,2024-10-15 20:10:03.320697
308,3702,9,2024-09-19 20:09:05.168681
721,5412,9,2024-03-25 20:08:22.992780
829,2101,6,2024-07-16 20:08:53.352792
787,2380,9,2024-09-25 20:07:22.984863
136,7496,3,2024-10-12 20:09:52.335140
550,5270,5,2024-10-08 20:09:21.921340
722,6177,4,2024-10-10 20:06:57.934836
498,7869,4,2024-05-31 20:06:42.185546
989,6321,1,2024-05-26 20:09:00.339155
406,4633,6,2024-09-21 20:08:02.769488
430,7642,9,2024-10-08 20:06:45.050031
344,6565,9,2024-10-09 20:07:36.850257
148,2360,4,2024-08-10 20:06:53.816530
542,5185,5,2024-10-12 20:09:11.618698
354,7121,7,2024-09-28 20:10:32.899091
392,698,4,2024-08-08 20:09:56.950151
862,8608,6,2024-10-14 20:09:34.649236
228,2736,4,2024-08-09 20:10:20.853508
871,5078,6,2024-09-26 20:07:35.235085
341,7698,4,2024-09-28 20:08:15.569911
294,2765,7,2024-09-17 20:06:58.809151
631,8356,4,2024-07-16 20:08:15.600243
552,8116,6,2024-04-09 20:09:46.516712
895,5903,9,2024-09-24 20:09:52.734829
136,4767,8,2024-06-25 20:10:40.968861
819,6732,4,2024-10-06 20:07:55.719133
795,6185,10,2024-09-10 20:09:10.169711
591,7111,3,2024-05-29 20:08:30.886490
763,3056,10,2024-10-15 20:06:34.100059
751,5306,7,2024-05-28 20:07:02.683622
764,2611,9,2024-10-20 20:09:09.120102
631,3337,5,2024-05-29 20:06:37.550083
183,1208,9,2024-09-02 20:09:45.335233
714,5304,8,2024-09-13 20:07:33.169586
738,792,8,2024-06-13 20:09:45.068244
239,4084,9,2024-10-07 20:06:30.050547
91,2544,2,2024-08-07 20:07:51.018207
781,5740,7,2024-08-13 20:06:46.235279
751,1079,10,2024-06-21 20:08:19.972413
707,3946,8,2024-08-09 20:06:56.316679
612,3382,2,2024-10-17 20:10:42.416304
941,322,6,2024-09-27 20:10:14.798884
28,7910,4,2024-09-03 20:09:03.068347
286,8768,7,2024-10-10 20:08:23.419078
657,3154,4,2024-09-22 20:06:29.945190
370,8804,4,2024-10-19 20:07:23.385164
497,7061,6,2024-06-12 20:08:12.066427
981,5925,7,2024-09-04 20:09:35.201067
673,7294,4,2024-10-03 20:07:12.755520
997,3081,5,2024-09-12 20:07:01.068917
473,8446,7,2024-09-17 20:06:31.886280
222,7079,5,2024-10-02 20:09:59.968839
63,1244,5,2024-10-09 20:09:35.066034
553,657,8,2024-10-18 20:08:06.667832
93,9370,1,2024-10-04 20:09:13.999983
871,6709,10,2024-08-03 20:06:36.156607
417,2097,10,2024-09-28 20:08:56.246619
100,8050,4,2024-09-24 20:09:36.900946
